,Unnamed: 0,Article,Sentence,Sentence Position,Sentence Length,Numeric Data,Thematic Words,Entropy,POS tags,TF-ISF,Aggregate Score,Busy Path,Title,Label
512,512,A30,S37,1.0,0.75,1.0,0.33,0.32,0.23,0.24,0.97,0.47,0.09,0.892
513,513,A31,S1,0.94,0.85,0.4285714285714285,0.47,0.47,0.29,0.35,0.93,0.61,1.0,0.89
514,514,A31,S2,0.89,0.97,0.4285714285714285,0.53,0.66,0.36,0.48,0.93,0.68,0.0,0.897
515,515,A31,S3,0.83,0.9,0.5714285714285714,0.81,0.85,0.52,0.53,0.95,0.61,0.5,1.0
516,516,A31,S4,0.77,0.87,1.0,0.81,0.81,0.33,0.67,0.91,0.68,0.25,1.0
517,517,A31,S5,0.71,0.76,0.0,0.97,1.0,0.62,0.6,0.78,0.89,0.5,0.901
518,518,A31,S6,0.66,0.8,0.1428571428571428,0.41,0.38,0.25,0.27,0.92,0.75,0.5,0.866
519,519,A31,S7,0.6,0.66,0.0,0.31,0.27,0.18,0.17,0.91,0.64,0.0,0.85
520,520,A31,S8,0.54,0.69,0.0,0.34,0.26,0.15,0.17,0.91,0.68,0.25,0.839
521,521,A31,S9,0.49,0.64,0.0,0.28,0.33,0.2,0.14,0.87,0.79,0.0,0.854
522,522,A31,S10,0.43,0.64,0.1428571428571428,0.28,0.26,0.15,0.17,0.87,0.79,0.0,0.838
523,523,A31,S11,0.37,0.59,0.0,0.22,0.23,0.17,0.15,0.82,0.79,0.0,0.814
524,524,A31,S12,0.31,0.76,0.0,0.41,0.4,0.31,0.22,0.93,0.5,0.5,0.888
525,525,A31,S13,0.26,0.94,0.0,0.66,0.67,0.4,0.45,0.87,0.68,0.0,0.887
526,526,A31,S14,0.2,0.73,0.0,0.34,0.39,0.21,0.22,0.89,0.82,0.25,0.862
527,527,A31,S15,0.14,0.8,0.2857142857142857,1.0,0.98,0.7,0.77,0.82,0.89,0.5,0.899
528,528,A31,S16,0.09,0.71,0.1428571428571428,0.19,0.23,0.25,0.27,0.85,0.89,0.5,0.85
529,529,A31,S17,0.03,0.87,0.0,0.41,0.45,0.4,0.38,0.92,0.71,0.25,0.883
530,530,A31,S18,0.03,0.85,0.4285714285714285,0.47,0.47,0.29,0.35,0.93,0.61,1.0,0.89
531,531,A31,S19,0.09,0.97,0.4285714285714285,0.53,0.66,0.36,0.48,0.93,0.68,0.0,0.897
532,532,A31,S20,0.14,0.9,0.5714285714285714,0.81,0.85,0.52,0.53,0.95,0.61,0.5,1.0
533,533,A31,S21,0.2,0.87,1.0,0.81,0.81,0.33,0.67,0.91,0.68,0.25,1.0
534,534,A31,S22,0.26,0.76,0.0,0.97,1.0,0.62,0.6,0.78,0.89,0.5,0.901
535,535,A31,S23,0.31,0.8,0.1428571428571428,0.41,0.38,0.25,0.27,0.92,0.75,0.5,0.866
536,536,A31,S24,0.37,0.66,0.0,0.31,0.27,0.18,0.17,0.91,0.64,0.0,0.85
537,537,A31,S25,0.43,0.69,0.0,0.34,0.26,0.15,0.17,0.91,0.68,0.25,0.839
538,538,A31,S26,0.49,0.64,0.0,0.28,0.33,0.2,0.14,0.87,0.79,0.0,0.854
539,539,A31,S27,0.54,0.64,0.1428571428571428,0.28,0.26,0.15,0.17,0.87,0.79,0.0,0.838
540,540,A31,S28,0.6,0.59,0.0,0.22,0.23,0.17,0.15,0.82,0.79,0.0,0.814
541,541,A31,S29,0.66,0.76,0.0,0.41,0.4,0.31,0.22,0.93,0.5,0.5,0.888
542,542,A31,S30,0.71,0.94,0.0,0.66,0.67,0.4,0.45,0.87,0.68,0.0,0.887
543,543,A31,S31,0.77,0.73,0.0,0.34,0.39,0.21,0.22,0.89,0.82,0.25,0.862
544,544,A31,S32,0.83,0.8,0.1428571428571428,0.88,0.93,0.55,0.71,0.7,1.0,0.5,0.884
545,545,A31,S33,0.89,0.94,0.0,0.47,0.56,0.42,0.54,0.92,0.61,0.25,0.873
546,546,A31,S34,0.94,0.92,0.1428571428571428,0.56,0.67,0.63,0.64,1.0,0.11,0.25,0.889
547,547,A31,S35,1.0,0.59,0.1428571428571428,0.72,0.94,1.0,1.0,0.85,0.64,0.0,0.883
548,548,A32,S1,0.71,0.75,0.0,0.41,0.33,0.42,0.28,0.94,1.0,1.0,0.973
549,549,A32,S2,0.43,0.62,0.0,0.28,0.23,0.21,0.14,0.85,1.0,0.43,1.0
550,550,A32,S3,0.14,0.6,1.0,0.31,0.2,0.15,0.12,0.85,1.0,0.57,0.885
551,551,A32,S4,0.14,0.9,0.0,0.53,0.49,0.54,0.36,0.95,0.8,0.86,0.938
552,552,A32,S5,0.43,0.9,1.0,0.66,0.53,0.46,0.37,1.0,0.6,1.0,0.908
553,553,A32,S6,0.71,0.92,0.0,0.81,0.66,0.74,0.55,0.92,0.6,0.43,0.914
554,554,A32,S7,1.0,0.6,0.0,1.0,1.0,1.0,1.0,0.87,1.0,0.57,0.894
555,555,A33,S1,0.91,0.92,1.0,0.66,0.61,0.73,0.58,0.98,0.67,1.0,0.971
556,556,A33,S2,0.82,0.67,0.0,0.23,0.19,0.28,0.19,0.81,0.95,0.54,0.883
557,557,A33,S3,0.73,0.88,0.0,0.43,0.44,0.4,0.46,0.9,0.86,0.85,0.895
558,558,A33,S4,0.64,0.99,1.0,0.45,0.46,0.45,0.54,0.93,0.81,0.62,0.914
559,559,A33,S5,0.55,0.84,0.0,0.39,0.47,0.38,0.29,0.96,0.76,0.54,0.907
560,560,A33,S6,0.45,0.67,0.0,0.27,0.28,0.17,0.18,0.81,0.9,0.0,0.849
561,561,A33,S7,0.36,0.92,0.0,0.5,0.49,0.48,0.4,0.95,0.76,0.54,0.922
562,562,A33,S8,0.27,0.58,0.0,0.14,0.16,0.11,0.12,0.69,1.0,0.0,0.829
563,563,A33,S9,0.18,0.9,1.0,0.52,0.55,0.4,0.31,0.94,0.76,0.62,0.902
564,564,A33,S10,0.09,0.58,0.0,1.0,1.0,1.0,0.97,0.82,0.95,0.62,0.924
565,565,A33,S11,0.0,0.9,0.0,0.45,0.42,0.5,0.37,1.0,0.62,0.38,0.9
566,566,A33,S12,0.09,0.97,0.0,0.61,0.56,0.58,0.53,0.95,0.71,0.23,0.894
567,567,A33,S13,0.18,0.97,0.0,0.43,0.42,0.55,0.57,0.97,0.71,0.31,0.891
568,568,A33,S14,0.27,0.99,0.0,0.52,0.41,0.55,0.5,0.97,0.76,0.38,0.898
569,569,A33,S15,0.36,0.82,0.0,0.64,0.74,0.77,0.73,0.9,0.71,0.23,0.907
570,570,A33,S16,0.45,0.86,0.0,0.43,0.41,0.41,0.35,1.0,0.71,0.23,0.889
571,571,A33,S17,0.55,0.8,0.0,0.41,0.34,0.33,0.29,0.96,0.76,0.23,0.884
572,572,A33,S18,0.64,0.58,0.0,0.86,0.83,1.0,1.0,0.79,0.81,0.69,0.918
573,573,A33,S19,0.73,0.65,0.0,0.86,0.91,0.91,0.82,0.9,0.86,0.69,0.915
574,574,A33,S20,0.82,0.75,0.0,0.68,0.78,0.82,0.85,0.93,0.81,0.54,0.913
575,575,A33,S21,0.91,0.84,1.0,0.43,0.42,0.39,0.31,1.0,0.67,0.46,0.91
576,576,A33,S22,1.0,0.76,0.0,0.32,0.27,0.28,0.43,0.9,0.86,0.08,0.856
577,577,A34,S1,0.75,0.98,0.0,0.67,0.66,0.61,0.48,1.0,0.43,1.0,0.993
578,578,A34,S2,0.5,0.86,1.0,0.73,0.77,0.67,0.69,0.92,0.71,0.58,0.91
579,579,A34,S3,0.25,0.95,0.0,0.77,0.77,0.62,0.45,0.91,0.71,0.5,0.915
580,580,A34,S4,0.0,0.88,0.0,0.5,0.49,0.55,0.39,0.95,0.57,0.5,0.913
581,581,A34,S5,0.25,0.71,0.0,0.5,0.47,0.33,0.24,0.86,0.86,0.17,0.875
582,582,A34,S6,0.5,0.95,0.0,0.7,0.73,0.54,0.48,0.99,0.57,0.25,0.885
583,583,A34,S7,0.75,0.67,0.0,1.0,1.0,1.0,1.0,0.83,1.0,0.58,0.913
584,584,A34,S8,1.0,0.67,0.0,0.27,0.33,0.35,0.25,0.81,0.86,0.17,0.862
585,585,A35,S1,0.8,0.51,0.0,0.02,0.02,0.01,0.0,0.41,1.0,0.0,0.769
586,586,A35,S2,0.6,0.76,0.5,0.31,0.29,0.32,0.13,1.0,0.56,0.35,0.917
587,587,A35,S3,0.4,0.92,0.5,0.38,0.42,0.45,0.27,0.94,0.56,0.22,0.935
588,588,A35,S4,0.2,0.71,0.0,0.23,0.26,0.23,0.12,0.92,0.78,0.09,0.914
589,589,A35,S5,0.0,0.81,0.0,0.28,0.31,0.35,0.19,0.97,0.56,0.17,1.0
590,590,A35,S6,0.2,0.51,1.0,1.0,1.0,1.0,1.0,0.69,1.0,1.0,0.921
591,591,A35,S7,0.4,0.92,1.0,0.45,0.47,0.43,0.3,0.95,0.78,0.17,0.91
592,592,A35,S8,0.6,0.58,0.5,0.03,0.07,0.04,0.07,0.68,1.0,0.0,0.823
593,593,A35,S9,0.8,0.81,0.0,0.36,0.34,0.31,0.16,0.98,0.56,0.17,0.92
594,594,A35,S10,1.0,0.89,0.0,0.36,0.4,0.39,0.24,1.0,0.33,0.13,0.932
595,595,A36,S1,0.88,0.81,0.0,0.55,0.51,0.54,0.37,0.92,0.67,0.71,0.913
596,596,A36,S2,0.75,0.74,0.25,0.45,0.42,0.34,0.31,0.87,0.83,0.71,0.909
597,597,A36,S3,0.62,0.81,0.0,0.52,0.49,0.5,0.42,0.97,0.5,0.29,0.887
598,598,A36,S4,0.5,0.72,0.0,1.0,0.88,0.81,0.93,0.82,1.0,0.43,0.903
599,599,A36,S5,0.38,0.88,1.0,0.81,0.77,0.61,0.66,0.93,0.58,0.86,0.981
600,600,A36,S6,0.25,0.77,0.0,0.55,0.43,0.41,0.45,0.82,1.0,1.0,0.873
601,601,A36,S7,0.12,0.67,0.0,1.0,1.0,1.0,1.0,0.78,1.0,1.0,0.908
602,602,A36,S8,0.0,0.67,0.0,0.35,0.29,0.39,0.28,0.85,0.75,0.43,0.859
603,603,A36,S9,0.12,0.91,0.25,0.58,0.51,0.56,0.44,0.92,0.67,0.71,0.884
604,604,A36,S10,0.25,0.86,0.0,0.52,0.47,0.53,0.42,0.95,0.5,0.29,0.879
605,605,A36,S11,0.38,0.84,0.0,0.58,0.56,0.59,0.44,0.87,0.83,0.29,0.899
606,606,A36,S12,0.5,0.93,0.0,0.48,0.48,0.59,0.5,0.95,0.67,0.57,0.898
607,607,A36,S13,0.62,0.77,0.0,0.45,0.41,0.46,0.41,0.97,0.5,0.14,0.889
608,608,A36,S14,0.75,0.91,0.0,0.74,0.75,0.71,0.76,0.89,0.75,0.14,0.889
609,609,A36,S15,0.88,0.84,0.25,0.52,0.47,0.4,0.43,0.99,0.17,0.29,0.901
610,610,A36,S16,1.0,0.95,0.0,0.61,0.55,0.62,0.65,1.0,0.42,0.0,0.887
611,611,A37,S1,0.85,0.85,0.0,0.3,0.36,0.39,0.34,0.94,0.45,0.6,0.898
612,612,A37,S2,0.69,0.77,0.0,0.22,0.34,0.29,0.29,0.97,0.36,0.5,0.891
613,613,A37,S3,0.54,0.77,0.0,0.32,0.37,0.35,0.23,0.91,0.45,0.9,0.882
614,614,A37,S4,0.38,0.64,0.0,0.22,0.23,0.22,0.15,0.85,0.64,0.2,1.0
615,615,A37,S5,0.23,0.87,0.0,0.76,0.77,0.63,0.52,0.76,1.0,0.8,1.0
616,616,A37,S6,0.08,0.62,0.0,0.22,0.23,0.17,0.13,0.86,0.55,0.2,0.86
617,617,A37,S7,0.08,0.6,1.0,1.0,1.0,1.0,1.0,0.61,1.0,1.0,0.897
618,618,A37,S8,0.23,0.77,0.0,0.38,0.38,0.39,0.25,0.97,0.36,0.1,0.887
619,619,A37,S9,0.38,0.77,0.0,0.24,0.33,0.4,0.31,1.0,0.27,0.0,0.879
620,620,A37,S10,0.54,0.72,0.0,0.3,0.34,0.25,0.21,0.92,0.27,0.2,0.87
621,621,A37,S11,0.69,0.85,0.0,0.38,0.43,0.41,0.33,0.94,0.36,0.3,0.903
622,622,A37,S12,0.85,0.85,0.0,0.38,0.48,0.53,0.3,0.91,0.45,0.3,0.917
623,623,A37,S13,1.0,0.6,0.0,0.22,0.21,0.25,0.09,0.76,0.91,0.4,0.899
624,624,A38,S1,0.75,0.89,0.0,0.74,0.67,0.65,0.44,0.99,0.33,1.0,0.905
625,625,A38,S2,0.5,0.89,0.0,0.84,0.72,0.68,0.35,0.97,0.33,0.71,0.969
626,626,A38,S3,0.25,0.73,0.0,0.58,0.42,0.35,0.29,0.86,0.5,0.0,0.884
627,627,A38,S4,0.0,0.76,0.0,1.0,0.97,1.0,0.72,0.83,1.0,0.0,0.903
628,628,A38,S5,0.25,0.73,0.0,0.79,1.0,1.0,1.0,0.9,0.67,0.29,1.0
629,629,A38,S6,0.5,0.95,0.0,0.89,0.76,0.72,0.41,1.0,0.17,0.86,0.982
630,630,A38,S7,0.75,0.98,0.0,0.89,0.67,0.68,0.59,0.94,0.33,0.71,0.898
631,631,A38,S8,1.0,0.79,0.0,0.47,0.51,0.48,0.33,0.93,0.33,0.29,0.9
632,632,A39,S1,0.67,0.62,0.0,1.0,0.97,1.0,0.79,0.91,0.8,0.6,0.921
633,633,A39,S2,0.33,0.62,0.0,0.93,1.0,0.93,1.0,0.96,0.8,0.6,0.914
634,634,A39,S3,0.0,0.9,0.0,0.7,0.54,0.42,0.35,1.0,0.6,0.4,0.922
635,635,A39,S4,0.33,0.62,0.0,0.22,0.26,0.25,0.22,0.92,1.0,0.0,0.859
636,636,A39,S5,0.67,0.97,0.0,0.59,0.63,0.54,0.53,0.97,0.8,0.7,0.917
637,637,A39,S6,1.0,0.68,0.0,0.3,0.3,0.25,0.2,0.91,0.8,1.0,0.871
638,638,A40,S1,0.83,0.76,0.0,0.8,0.79,0.79,0.76,0.93,0.64,1.0,0.971
639,639,A40,S2,0.67,0.76,0.0,0.43,0.38,0.37,0.28,0.93,0.73,0.09,0.893
640,640,A40,S3,0.5,0.98,0.0,0.37,0.54,0.47,0.68,1.0,0.55,0.09,0.91
641,641,A40,S4,0.33,0.69,0.0,0.27,0.27,0.22,0.25,0.83,0.82,0.27,0.896
642,642,A40,S5,0.17,0.74,0.0,0.43,0.38,0.33,0.21,0.88,0.82,0.18,0.893
643,643,A40,S6,0.0,0.88,1.0,1.0,0.83,0.71,0.53,0.95,0.64,0.09,0.934
644,644,A40,S7,0.17,0.98,0.0,0.67,0.66,0.61,0.53,0.93,0.64,0.27,0.922
645,645,A40,S8,0.33,0.71,0.0,0.33,0.29,0.26,0.29,0.9,0.73,0.09,0.871
646,646,A40,S9,0.5,0.9,0.0,0.53,0.45,0.49,0.4,0.85,0.91,0.27,0.906
647,647,A40,S10,0.67,0.6,0.0,0.17,0.19,0.18,0.14,0.69,1.0,0.0,0.874
648,648,A40,S11,0.83,0.93,1.0,0.93,0.77,0.66,0.46,0.99,0.64,0.09,0.925
649,649,A40,S12,1.0,0.6,0.0,0.93,1.0,1.0,1.0,0.82,1.0,0.36,0.931
650,650,A41,S1,0.85,0.89,0.0,0.66,0.68,0.86,0.49,0.95,0.64,0.41,0.97
651,651,A41,S2,0.69,0.81,0.0,0.66,0.78,0.88,0.62,0.94,0.73,0.18,0.916
652,652,A41,S3,0.54,0.7,0.0,0.32,0.31,0.35,0.21,0.85,0.82,0.06,0.889
653,653,A41,S4,0.38,0.74,1.0,0.39,0.39,0.28,0.23,0.92,0.64,0.47,0.879
654,654,A41,S5,0.23,0.87,1.0,0.87,0.78,0.66,0.71,0.91,0.82,1.0,0.917
655,655,A41,S6,0.08,0.79,1.0,0.89,0.78,0.81,0.6,0.97,0.45,0.06,0.934
656,656,A41,S7,0.08,0.87,0.0,0.26,0.42,0.51,0.4,1.0,0.55,0.06,0.887
657,657,A41,S8,0.23,0.85,0.0,0.5,0.5,0.44,0.27,0.94,0.73,0.18,0.887
658,658,A41,S9,0.38,0.62,0.5,0.21,0.19,0.19,0.18,0.78,0.91,0.0,0.849
659,659,A41,S10,0.54,0.62,0.5,0.95,0.98,1.0,0.84,0.85,0.91,0.29,0.922
660,660,A41,S11,0.69,0.64,0.0,1.0,1.0,0.99,1.0,0.77,1.0,0.29,0.904
661,661,A41,S12,0.85,0.91,0.0,0.45,0.5,0.49,0.36,0.97,0.55,0.29,0.902
662,662,A41,S13,1.0,0.91,0.5,0.39,0.4,0.53,0.41,1.0,0.55,0.12,0.893
663,663,A42,S1,0.78,0.69,0.0,0.48,0.28,0.17,0.21,1.0,0.5,0.14,0.827
664,664,A42,S2,0.56,0.73,0.0,0.38,0.32,0.17,0.26,1.0,0.38,0.29,0.831
665,665,A42,S3,0.33,0.94,0.0,0.71,0.52,0.33,0.4,0.9,0.75,1.0,0.993
666,666,A42,S4,0.11,0.58,0.0,0.29,0.15,0.09,0.11,0.85,0.75,0.29,0.791
667,667,A42,S5,0.11,0.62,0.0,0.33,0.21,0.09,0.18,0.95,0.5,0.0,0.8
668,668,A42,S6,0.33,0.73,0.0,0.57,0.31,0.19,0.25,0.99,0.75,0.14,0.838
669,669,A42,S7,0.56,0.58,0.3333333333333333,0.29,0.14,0.09,0.11,0.85,0.62,0.71,0.803
670,670,A42,S8,0.78,0.94,1.0,0.95,0.5,0.27,0.41,0.91,0.75,1.0,0.863
671,671,A42,S9,1.0,0.58,0.0,1.0,1.0,1.0,1.0,0.75,1.0,0.0,0.819
672,672,A43,S1,0.83,0.97,0.0,0.62,0.75,0.53,0.54,0.98,0.64,1.0,0.909
673,673,A43,S2,0.67,0.68,0.0,0.32,0.39,0.32,0.34,0.84,0.73,0.21,0.879
674,674,A43,S3,0.5,0.88,0.0,0.5,0.62,0.56,0.53,0.86,1.0,0.36,0.909
675,675,A43,S4,0.33,0.97,0.0,0.71,0.79,0.61,0.65,0.93,0.64,0.36,0.906
676,676,A43,S5,0.17,0.9,0.0,0.76,0.86,0.7,0.71,0.93,0.55,0.36,0.981
677,677,A43,S6,0.0,0.97,0.0,0.94,0.81,0.61,0.5,1.0,0.55,0.29,0.911
678,678,A43,S7,0.17,0.84,0.0,0.56,0.57,0.49,0.44,0.96,0.55,0.14,0.896
679,679,A43,S8,0.33,0.68,0.0,1.0,1.0,1.0,1.0,0.9,0.73,0.36,0.911
680,680,A43,S9,0.5,0.79,0.0,0.85,0.96,0.84,0.85,0.94,0.64,0.21,0.918
681,681,A43,S10,0.67,0.79,0.0,0.94,0.9,0.84,0.93,0.93,0.82,0.57,0.914
682,682,A43,S11,0.83,0.68,1.0,0.35,0.43,0.36,0.34,0.87,0.73,0.14,0.892
683,683,A43,S12,1.0,0.97,0.0,0.79,0.8,0.62,0.64,0.92,0.82,0.57,0.91
684,684,A44,S1,0.88,0.51,0.0,0.0,0.02,0.03,0.03,0.36,1.0,0.0,0.716
685,685,A44,S2,0.76,0.94,0.0,0.69,0.6,0.56,0.33,0.99,0.62,1.0,0.898
686,686,A44,S3,0.65,0.87,0.5,0.63,0.67,0.66,0.46,1.0,0.44,0.5,0.889
687,687,A44,S4,0.53,0.63,0.0,0.63,0.78,1.0,0.75,0.97,0.56,0.8,1.0
688,688,A44,S5,0.41,0.7,0.0,0.17,0.2,0.21,0.14,0.77,0.88,0.0,0.829
689,689,A44,S6,0.29,0.68,0.5,0.91,0.75,0.76,0.64,0.87,0.62,0.5,0.91
690,690,A44,S7,0.18,0.87,0.0,0.29,0.36,0.35,0.27,0.94,0.69,0.0,0.873
691,691,A44,S8,0.06,0.94,0.0,0.37,0.43,0.38,0.3,0.92,0.69,0.4,0.873
692,692,A44,S9,0.06,0.99,0.0,0.49,0.52,0.49,0.3,0.96,0.69,0.7,0.886
693,693,A44,S10,0.18,0.89,1.0,0.26,0.35,0.26,0.3,0.95,0.56,0.2,0.851
694,694,A44,S11,0.29,0.8,0.5,0.8,0.74,0.59,0.51,0.93,0.62,0.6,0.883
695,695,A44,S12,0.41,0.92,0.0,0.54,0.6,0.53,0.45,0.96,0.56,0.3,0.893
696,696,A44,S13,0.53,0.51,0.5,1.0,1.0,0.84,1.0,0.77,0.81,0.9,0.894
697,697,A44,S14,0.65,0.87,0.0,0.26,0.31,0.4,0.3,0.96,0.81,0.2,0.866
698,698,A44,S15,0.76,0.63,1.0,0.89,0.86,0.78,0.65,0.97,0.56,0.4,0.9
699,699,A44,S16,0.88,0.73,0.0,0.23,0.24,0.25,0.13,0.79,0.88,0.1,0.825
700,700,A44,S17,1.0,0.89,0.0,0.37,0.37,0.4,0.26,0.91,0.75,0.0,0.879
701,701,A45,S1,0.89,0.61,0.0,0.29,0.19,0.19,0.09,0.93,0.53,0.18,0.917
702,702,A45,S2,0.78,0.58,0.0,0.24,0.18,0.15,0.06,0.91,0.41,0.27,0.902
703,703,A45,S3,0.67,0.56,0.0,0.22,0.18,0.14,0.04,0.91,0.59,0.09,0.993
704,704,A45,S4,0.56,0.89,1.0,0.82,0.56,0.51,0.24,0.75,0.82,1.0,0.923
705,705,A45,S5,0.44,0.7,0.0,0.49,0.34,0.29,0.12,1.0,0.24,0.64,0.921
706,706,A45,S6,0.33,0.77,0.0,0.56,0.39,0.33,0.14,0.91,0.71,0.27,0.927
707,707,A45,S7,0.22,0.57,0.0,0.24,0.16,0.12,0.06,0.89,0.41,0.09,0.876
708,708,A45,S8,0.11,0.56,1.0,1.0,1.0,1.0,1.0,0.66,1.0,0.82,0.885
709,709,A45,S9,0.0,0.81,0.0,0.38,0.37,0.35,0.26,0.85,0.71,0.18,0.911
710,710,A45,S10,0.11,0.63,0.0,0.09,0.13,0.23,0.15,0.94,0.53,0.18,0.877
711,711,A45,S11,0.22,0.84,0.0,0.29,0.31,0.54,0.27,0.86,0.59,0.36,0.886
712,712,A45,S12,0.33,0.61,0.0,0.29,0.19,0.19,0.09,0.93,0.53,0.18,0.917
713,713,A45,S13,0.44,0.58,0.0,0.24,0.18,0.15,0.06,0.91,0.41,0.27,0.902
714,714,A45,S14,0.56,0.56,0.0,0.22,0.18,0.14,0.04,0.91,0.59,0.09,0.993
715,715,A45,S15,0.67,0.89,1.0,0.82,0.56,0.51,0.24,0.75,0.82,1.0,0.923
716,716,A45,S16,0.78,0.7,0.0,0.49,0.34,0.29,0.12,1.0,0.24,0.64,0.921
717,717,A45,S17,0.89,0.77,0.0,0.56,0.39,0.33,0.14,0.91,0.71,0.27,0.927
718,718,A45,S18,1.0,0.57,0.0,0.24,0.16,0.12,0.06,0.89,0.41,0.09,0.876
719,719,A46,S1,0.87,0.87,0.0,0.46,0.65,0.71,0.74,0.93,0.29,0.29,0.906
720,720,A46,S2,0.73,0.81,0.0,0.5,0.44,0.29,0.31,0.89,0.5,0.0,0.881
721,721,A46,S3,0.6,0.65,0.0,1.0,0.93,0.93,0.8,0.91,0.57,0.86,0.939
722,722,A46,S4,0.47,0.81,0.0,0.46,0.39,0.33,0.33,0.89,0.57,0.0,0.91
723,723,A46,S5,0.33,0.81,0.0,0.88,0.84,0.72,0.57,0.93,0.36,0.57,0.926
724,724,A46,S6,0.2,0.87,0.0,0.79,0.75,0.62,0.57,1.0,0.07,1.0,0.919
725,725,A46,S7,0.07,0.94,0.0,0.58,0.73,0.57,0.74,0.94,0.36,0.29,0.907
726,726,A46,S8,0.07,0.58,0.0,1.0,0.99,1.0,0.85,0.85,0.64,0.71,0.935
727,727,A46,S9,0.2,0.87,0.0,0.42,0.4,0.4,0.39,0.9,0.5,0.14,1.0
728,728,A46,S10,0.33,0.97,0.0,0.67,0.68,0.6,0.47,0.89,0.43,0.71,1.0
729,729,A46,S11,0.47,0.9,0.0,0.5,0.46,0.45,0.47,0.89,0.43,0.0,0.891
730,730,A46,S12,0.6,0.68,0.0,0.67,0.9,0.83,0.94,0.9,0.5,0.57,0.903
731,731,A46,S13,0.73,0.94,0.0,0.67,0.75,0.57,0.85,0.95,0.29,0.0,0.89
732,732,A46,S14,0.87,0.61,0.0,0.71,1.0,0.74,1.0,0.96,0.21,0.29,0.91
733,733,A46,S15,1.0,0.58,0.0,0.12,0.17,0.16,0.18,0.65,1.0,0.0,0.821
734,734,A47,S1,0.87,0.77,0.0,0.34,0.38,0.38,0.29,0.9,0.57,0.0,0.912
735,735,A47,S2,0.73,0.91,0.0,0.49,0.54,0.48,0.41,0.93,0.43,0.75,0.902
736,736,A47,S3,0.6,0.79,0.0,0.46,0.39,0.39,0.31,0.96,0.43,0.25,0.9
737,737,A47,S4,0.47,0.64,0.0,0.29,0.29,0.2,0.16,0.82,0.86,0.5,1.0
738,738,A47,S5,0.33,0.6,0.0,0.2,0.22,0.17,0.15,0.75,0.93,1.0,1.0
739,739,A47,S6,0.2,0.6,0.0,1.0,1.0,1.0,1.0,0.71,1.0,0.75,0.888
740,740,A47,S7,0.07,0.96,0.0,0.54,0.6,0.63,0.7,0.91,0.64,0.5,0.92
741,741,A47,S8,0.07,0.68,0.0,0.26,0.33,0.24,0.25,0.9,0.64,0.75,0.889
742,742,A47,S9,0.2,1.0,0.0,0.57,0.69,0.47,0.59,0.83,0.86,0.75,0.883
743,743,A47,S10,0.33,0.87,0.0,0.46,0.49,0.34,0.47,0.96,0.5,0.25,0.85
744,744,A47,S11,0.47,0.85,0.0,0.4,0.5,0.42,0.37,1.0,0.29,0.75,0.904
745,745,A47,S12,0.6,0.68,0.0,0.31,0.33,0.23,0.18,0.86,0.79,0.75,0.901
746,746,A47,S13,0.73,0.87,1.0,0.6,0.57,0.37,0.47,0.93,0.43,0.75,0.903
747,747,A47,S14,0.87,0.91,0.0,0.46,0.53,0.46,0.44,0.95,0.43,0.75,0.906
748,748,A47,S15,1.0,0.81,0.0,0.4,0.44,0.33,0.35,0.98,0.5,0.0,0.909
749,749,A48,S1,0.9,0.8,0.3333333333333333,0.33,0.36,0.4,0.29,1.0,0.6,1.0,0.903
750,750,A48,S2,0.81,0.9,0.0,0.49,0.47,0.5,0.35,0.98,0.65,0.17,0.904
751,751,A48,S3,0.71,0.71,0.0,0.24,0.32,0.33,0.18,0.88,0.8,0.08,0.903
752,752,A48,S4,0.62,0.95,0.6666666666666666,0.69,0.65,0.7,0.53,0.93,0.7,0.33,0.915
753,753,A48,S5,0.52,0.74,0.0,0.33,0.41,0.33,0.19,0.96,0.5,0.08,0.911
754,754,A48,S6,0.43,0.62,0.3333333333333333,0.2,0.19,0.25,0.14,0.81,0.8,0.25,0.931
755,755,A48,S7,0.33,0.82,0.0,0.41,0.41,0.45,0.25,0.98,0.55,0.08,0.9
756,756,A48,S8,0.24,0.99,0.0,0.53,0.6,0.73,0.39,0.96,0.6,0.17,0.901
757,757,A48,S9,0.14,0.74,0.0,0.33,0.33,0.42,0.27,0.91,0.7,0.08,0.9
758,758,A48,S10,0.05,0.73,0.0,0.29,0.33,0.39,0.2,0.93,0.7,0.08,0.904
759,759,A48,S11,0.05,0.59,1.0,1.0,1.0,1.0,1.0,0.62,1.0,0.08,0.906
760,760,A48,S12,0.14,0.66,0.0,0.22,0.19,0.28,0.19,0.88,0.75,0.0,0.883
761,761,A48,S13,0.24,0.87,0.0,0.71,0.72,0.96,0.56,0.76,0.85,0.25,0.913
762,762,A48,S14,0.33,0.76,0.0,0.33,0.34,0.35,0.21,0.95,0.6,0.17,0.912
763,763,A48,S15,0.43,0.79,0.0,0.39,0.38,0.37,0.22,0.93,0.75,0.08,0.914
764,764,A48,S16,0.52,0.88,0.0,0.39,0.46,0.53,0.38,0.96,0.6,0.25,0.908
765,765,A48,S17,0.62,0.77,0.3333333333333333,0.94,0.93,0.81,0.53,0.9,0.75,0.58,0.907
766,766,A48,S18,0.71,0.85,0.0,0.69,0.76,0.79,0.48,0.93,0.7,0.42,0.905
